unicode	汉字	频率	旧频率	拼音
\u7e1b	縛	10		
\u7e2b	縫	10		
\u7e2e	縮	10		
\u7e31	縱	10		
\u7e54	織	10		
\u7e55	繕	10		
\u7e5e	繞	10		
\u7e61	繡	10		
\u7e69	繩	10		
\u7e6a	繪	10		
\u7e6b	繫	10		
\u7e6d	繭	10		
\u7e73	繳	10		
\u7e7d	繽	10		
\u7e8f	纏	10		
\u7e96	纖	10		
\u7f70	罰	10		
\u7fa8	羨	10		
\u7ff9	翹	10		
\u8070	聰	10		
\u8073	聳	10		
\u8076	聶	10		
\u8085	肅	10		
\u80cf	胏	10		
\u8105	脅	10		
\u8108	脈	10		
\u812b	脫	10		
\u8139	脹	10		
\u814e	腎	10		
\u816b	腫	10		
\u8178	腸	10		
\u819a	膚	10		
\u81a0	膠	10		
\u81a9	膩	10		
\u81bd	膽	10		
\u81d8	臘	10		
\u81df	臟	10		
\u81e5	臥	10		
\u8266	艦	10		
\u8271	艱	10		
\u830d	茍	10		
\u8332	茲	10		
\u8373	荳	10		
\u838a	莊	10		
\u8396	莖	10		
\u840a	萊	10		
\u8466	葦	10		
\u8490	蒐	10		
\u849e	蒞	10		
\u84bc	蒼	10		
\u84ee	蓮	10		
\u8514	蔔	10		
\u8523	蔣	10		
\u8525	蔥	10		
\u852d	蔭	10		
\u8569	蕩	10		
\u856d	蕭	10		
\u85a9	薩	10		
\u8606	蘆	10		
\u8607	蘇	10		
\u860a	蘊	10		
\u860b	蘋	10		
\u863f	蘿	10		
\u8667	虧	10		
\u8755	蝕	10		
\u8766	蝦	10		
\u8778	蝸	10		
\u879e	螞	10		
\u87c4	蟄	10		
\u87ec	蟬	10		
\u87f2	蟲	10		
\u87fb	蟻	10		
\u8805	蠅	10		
\u880d	蠍	10		
\u881f	蠟	10		
\u8836	蠶	10		
\u8907	複	10		
\u8932	褲	10		
\u896a	襪	10		
\u896f	襯	10		
\u8972	襲	10		
\u8993	覓	10		
\u89bd	覽	10		
\u89f8	觸	10		
\u8a02	訂	10		
\u8a17	託	10		
\u8a1d	訝	10		
\u8a23	訣	10		
\u8a2a	訪	10		
\u8a3a	診	10		
\u8a3c	証	10		
\u8a50	詐	10		
\u8a57	詗	10		
\u8a5b	詛	10		
\u8a60	詠	10		
\u8a62	詢	10		
\u8a6d	詭	10		
\u8a6e	詮	10		
\u8a70	詰	10		
\u8a87	誇	10		
\u8a95	誕	10		
\u8a98	誘	10		
\u8aa1	誡	10		
\u8aa6	誦	10		
\u8abc	誼	10		
\u8ad2	諒	10		
\u8adc	諜	10		
\u8ae6	諦	10		
\u8ae7	諧	10		
\u8aee	諮	10		
\u8af7	諷	10		
\u8b00	謀	10		
\u8b0a	謊	10		
\u8b0e	謎	10		
\u8b17	謗	10		
\u8b19	謙	10		
\u8b20	謠	10		
\u8b2c	謬	10		
\u8b39	謹	10		
\u8b5a	譚	10		
\u8b5c	譜	10		
\u8b74	譴	10		
\u8b7d	譽	10		
\u8b9a	讚	10		
\u8c48	豈	10		
\u8c4e	豎	10		
\u8c50	豐	10		
\u8c54	豔	10		
\u8c9d	貝	10		
\u8c9e	貞	10		
\u8ca1	財	10		
\u8ca2	貢	10		
\u8ca7	貧	10		
\u8ca9	販	10		
\u8caa	貪	10		
\u8cab	貫	10		
\u8cb3	貳	10		
\u8cb6	貶	10		
\u8cb8	貸	10		
\u8cbf	貿	10		
\u8cc0	賀	10		
\u8cc4	賄	10		
\u8cc8	賈	10		
\u8cca	賊	10		
\u8cd3	賓	10		
\u8cdc	賜	10		
\u8ce0	賠	10		
\u8ce2	賢	10		
\u8ce4	賤	10		
\u8ce6	賦	10		
\u8ced	賭	10		
\u8cf4	賴	10		
\u8cfa	賺	10		
\u8d08	贈	10		
\u8d0f	贏	10		
\u8d13	贓	10		
\u8d16	贖	10		
\u8da8	趨	10		
\u8de1	跡	10		
\u8e10	踐	10		
\u8e34	踴	10		
\u8e5f	蹟	10		
\u8e64	蹤	10		
\u8e7a	蹺	10		
\u8e8d	躍	10		
\u8ec0	軀	10		
\u8ecc	軌	10		
\u8ed2	軒	10		
\u8ef8	軸	10		
\u8f12	輒	10		
\u8f1b	輛	10		
\u8f3b	輻	10		
\u8f3e	輾	10		
\u8f3f	輿	10		
\u8f44	轄	10		
\u8f45	轅	10		
\u8f4e	轎	10		
\u8f5f	轟	10		
\u8fad	辭	10		
\u8faf	辯	10		
\u8fb2	農	10		
\u8fcb	迋	10		
\u8ff4	迴	10		
\u9015	逕	10		
\u9055	違	10		
\u9059	遙	10		
\u905c	遜	10		
\u905e	遞	10		
\u9072	遲	10		
\u9077	遷	10		
\u907c	遼	10		
\u9081	邁	10		
\u908f	邏	10		
\u90f5	郵	10		
\u9112	鄒	10		
\u9127	鄧	10		
\u912d	鄭	10		
\u9130	鄰	10		
\u919c	醜	10		
\u91ac	醬	10		
\u91c0	釀	10		
\u91c1	釁	10		
\u91d8	釘	10		
\u91dd	針	10		
\u91e3	釣	10		
\u91f5	釵	10		
\u920d	鈍	10		
\u9214	鈔	10		
\u9215	鈕	10		
\u921e	鈞	10		
\u9234	鈴	10		
\u923a	鈺	10		
\u925b	鉛	10		
\u9264	鉤	10		
\u9285	銅	10		
\u929c	銜	10		
\u92b3	銳	10		
\u92b7	銷	10		
\u92c1	鋁	10		
\u92d2	鋒	10		
\u92ea	鋪	10		
\u92f8	鋸	10		
\u92fc	鋼	10		
\u9310	錐	10		
\u9326	錦	10		
\u932b	錫	10		
\u9336	錶	10		
\u934a	鍊	10		
\u934b	鍋	10		
\u935b	鍛	10		
\u937e	鍾	10		
\u9396	鎖	10		
\u939a	鎚	10		
\u93ae	鎮	10		
\u93c8	鏈	10		
\u93d8	鏘	10		
\u93fd	鏽	10		
\u9438	鐸	10		
\u9444	鑄	10		
\u9451	鑑	10		
\u9470	鑰	10		
\u947c	鑼	10		
\u947d	鑽	10		
\u9583	閃	10		
\u9589	閉	10		
\u958f	閏	10		
\u9592	閒	10		
\u9594	閔	10		
\u95a3	閣	10		
\u95a5	閥	10		
\u95a9	閩	10		
\u95b1	閱	10		
\u95c6	闆	10		
\u95c7	闇	10		
\u95ca	闊	10		
\u95cc	闌	10		
\u95d5	闕	10		
\u95d6	闖	10		
\u95e1	闡	10		
\u95e2	闢	10		
\u9670	陰	10		
\u968e	階	10		
\u96b1	隱	10		
\u96b8	隸	10		
\u96db	雛	10		
\u9727	霧	10		
\u9742	靂	10		
\u97cb	韋	10		
\u97d3	韓	10		
\u97fb	韻	10		
\u9801	頁	10		
\u9803	頃	10		
\u980c	頌	10		
\u9811	頑	10		
\u9812	頒	10		
\u9813	頓	10		
\u9817	頗	10		
\u9821	頡	10		
\u9830	頰	10		
\u9838	頸	10		
\u9839	頹	10		
\u983b	頻	10		
\u984d	額	10		
\u984f	顏	10		
\u985b	顛	10		
\u986b	顫	10		
\u98b1	颱	10		
\u98c4	飄	10		
\u98c6	飆	10		
\u98e2	飢	10		
\u98f2	飲	10		
\u98fc	飼	10		
\u98fd	飽	10		
\u98fe	飾	10		
\u9903	餃	10		
\u9905	餅	10		
\u990c	餌	10		
\u9913	餓	10		
\u9935	餵	10		
\u9945	饅	10		
\u994b	饋	10		
\u9952	饒	10		
\u99ae	馮	10		
\u99b3	馳	10		
\u99b4	馴	10		
\u99c1	駁	10		
\u99d0	駐	10		
\u99d5	駕	10		
\u99db	駛	10		
\u99dd	駝	10		
\u99ed	駭	10		
\u99f1	駱	10		
\u99ff	駿	10		
\u9a30	騰	10		
\u9a37	騷	10		
\u9a45	驅	10		
\u9a55	驕	10		
\u9a5f	驟	10		
\u9a62	驢	10		
\u9ad2	髒	10		
\u9aee	髮	10		
\u9b06	鬆	10		
\u9b0d	鬍	10		
\u9b27	鬧	10		
\u9b31	鬱	10		
\u9b4e	魎	10		
\u9b6f	魯	10		
\u9bae	鮮	10		
\u9c31	鰱	10		
\u9c49	鱉	10		
\u9cf4	鳴	10		
\u9d09	鴉	10		
\u9d1b	鴛	10		
\u9d26	鴦	10		
\u9d28	鴨	10		
\u9d3b	鴻	10		
\u9d3f	鴿	10		
\u9d5d	鵝	10		
\u9d6c	鵬	10		
\u9d70	鵰	10		
\u9daf	鶯	10		
\u9db4	鶴	10		
\u9dd7	鷗	10		
\u9e79	鹹	10		
\u9e7d	鹽	10		
\u9ea5	麥	10		
\u9eb5	麵	10		
\u9f4a	齊	10		
\u9f4b	齋	10		
\u9f52	齒	10		
\u9f61	齡	10		
\u9f63	齣	10		
\u9f90	龐	10		
\u9f9c	龜	10		
\u4e0f	丏	9		
\u4e2e	丮	9		
\u4e31	丱	9		
\u4e33	丳	9		
\u4e3c	丼	9		
\u4e7f	乿	9		
\u4e83	亃	9		
\u4e84	亄	9		
\u4e99	亙	9		
\u4eb9	亹	9		
\u4ec8	仈	9		
\u4eda	仚	9		
\u4edc	仜	9		
\u4ee9	仩	9		
\u4ef1	仱	9		
\u4ef4	仴	9		
\u4f00	伀	9		
\u4f02	伂	9		
\u4f04	伄	9		
\u4f05	伅	9		
\u4f08	伈	9		
\u4f12	伒	9		
\u4f13	伓	9		
\u4f14	伔	9		
\u4f15	伕	9		
\u4f1d	伝	9		
\u4f2c	伬	9		
\u4f2d	伭	9		
\u4f33	伳	9		
\u4f3b	伻	9		
\u4f3f	伿	9		
\u4f41	佁	9		
\u4f49	佉	9		
\u4f4c	佌	9		
\u4f52	佒	9		
\u4f56	佖	9		
\u4f61	佡	9		
\u4f62	佢	9		
\u4f6a	佪	9		
\u4f77	佷	9		
\u4f78	佸	9		
\u4f79	佹	9		
\u4f7a	佺	9		
\u4f7d	佽	9		
\u4f80	侀	9		
\u4f81	侁	9		
\u4f82	侂	9		
\u4f85	侅	9		
\u4f87	侇	9		
\u4f90	侐	9		
\u4f92	侒	9		
\u4f95	侕	9		
\u4f96	侖	9		
\u4f98	侘	9		
\u4f9a	侚	9		
\u4f9c	侜	9		
\u4f9e	侞	9		
\u4fb2	侲	9		
\u4fb3	侳	9		
\u4fb7	侷	9		
\u4fb9	侹	9		
\u4fba	侺	9		
\u4fbb	侻	9		
\u4fc0	俀	9		
\u4fc1	俁	9		
\u4fc7	俇	9		
\u4fc9	俉	9		
\u4fcb	俋	9		
\u4fcd	俍	9		
\u4fd3	俓	9		
\u4fd4	俔	9		
\u4fd6	俖	9		
\u4fd9	俙	9		
\u4fdb	俛	9		
\u4fec	俬	9		
\u4ff4	俴	9		
\u4ff7	俷	9		
\u5000	倀	9		
\u5005	倅	9		
\u5007	倇	9		
\u500e	倎	9		
\u5015	倕	9		
\u5016	倖	9		
\u5017	倗	9		
\u501b	倛	9		
\u5020	倠	9		
\u5022	倢	9		
\u5023	倣	9		
\u5027	倧	9		
\u502f	倯	9		
\u5030	倰	9		
\u5031	倱	9		
\u5033	倳	9		
\u5035	倵	9		
\u5037	倷	9		
\u5040	偀	9		
\u5041	偁	9		
\u5045	偅	9		
\u5046	偆	9		
\u504a	偊	9		
\u504b	偋	9		
\u504d	偍	9		
\u5051	偑	9		
\u5053	偓	9		
\u5057	偗	9		
\u505b	偛	9		
\u505d	偝	9		
\u505e	偞	9		
\u505f	偟	9		
\u5060	偠	9		
\u5061	偡	9		
\u5062	偢	9		
\u5063	偣	9		
\u5064	偤	9		
\u5068	偨	9		
\u5069	偩	9		
\u506a	偪	9		
\u506b	偫	9		
\u506d	偭	9		
\u506e	偮	9		
\u506f	偯	9		
\u5070	偰	9		
\u5073	偳	9		
\u507a	偺	9		
\u5082	傂	9		
\u5083	傃	9		
\u5087	傇	9		
\u508b	傋	9		
\u508c	傌	9		
\u508e	傎	9		
\u5092	傒	9		
\u5094	傔	9		
\u5095	傕	9		
\u5096	傖	9		
\u509a	傚	9		
\u509b	傛	9		
\u509c	傜	9		
\u509d	傝	9		
\u509e	傞	9		
\u50ad	傭	9		
\u50ae	傮	9		
\u50af	傯	9		
\u50b0	傰	9		
\u50b1	傱	9		
\u50b4	傴	9		
\u50b6	傶	9		
\u50b8	傸	9		
\u50bd	傽	9		
\u50bf	傿	9		
\u50c1	僁	9		
\u50c2	僂	9		
\u50c4	僄	9		
\u50c6	僆	9		
\u50c8	僈	9		
\u50c9	僉	9		
\u50ca	僊	9		
\u50cb	僋	9		
\u50ce	僎	9		
\u50d3	僓	9		
\u50d4	僔	9		
\u50d7	僗	9		
\u50db	僛	9		
\u50dd	僝	9		
\u50e0	僠	9		
\u50e3	僣	9		
\u50e4	僤	9		
\u50e5	僥	9		
\u50e8	僨	9		
\u50e9	僩	9		
\u50ea	僪	9		
\u50ef	僯	9		
\u50f1	僱	9		
\u50f6	僶	9		
\u50f8	僸	9		
\u50fd	僽	9		
\u50fe	僾	9		
\u50ff	僿	9		
\u5103	儃	9		
\u5105	儅	9		
\u5108	儈	9		
\u5109	儉	9		
\u510a	儊	9		
\u510c	儌	9		
\u5110	儐	9		
\u5111	儑	9		
\u5113	儓	9		
\u5114	儔	9		
\u5117	儗	9		
\u511a	儚	9		
\u511c	儜	9		
\u5120	儠	9		
\u5122	儢	9		
\u5124	儤	9		
\u5125	儥	9		
\u5126	儦	9		
\u5129	儩	9		
\u512d	儭	9		
\u512e	儮	9		
\u5130	儰	9		
\u5131	儱	9		
\u5133	儳	9		
\u5134	儴	9		
\u5135	儵	9		
\u5137	儷	9		
\u5138	儸	9		
\u5139	儹	9		
\u513a	儺	9		
\u513b	儻	9		
\u513c	儼	9		
\u513d	儽	9		
\u514c	兌	9		
\u5157	兗	9		
\u515f	兟	9		
\u5187	冇	9		
\u518f	冏	9		
\u5191	冑	9		
\u5193	冓	9		
\u5194	冔	9		
\u5198	冘	9		
\u519e	冞	9		
\u51aa	冪	9		
\u51b9	冹	9		
\u51be	冾	9		
\u51c5	凅	9		
\u51c8	凈	9		
\u51ca	凊	9		
\u51ce	凎	9		
\u51d0	凐	9		
\u51d4	凔	9		
\u51d7	凗	9		
\u51d8	凘	9		
\u51dc	凜	9		
\u51de	凞	9		
\u51f5	凵	9		
\u5209	刉	9		
\u520c	刌	9		
\u5210	刐	9		
\u5213	刓	9		
\u521c	刜	9		
\u521e	刞	9		
\u5221	刡	9		
\u5231	刱	9		
\u5232	刲	9		
\u5235	刵	9		
\u5244	剄	9		
\u5246	剆	9		
\u5249	剉	9		
\u5252	剒	9		
\u525a	剚	9		
\u5262	剢	9		
\u526b	剫	9		
\u526c	剬	9		
\u526d	剭	9		
\u526e	剮	9		
\u5274	剴	9		
\u5277	剷	9		
\u5278	剸	9		
\u527a	剺	9		
\u527b	剻	9		
\u527c	剼	9		
\u5280	劀	9		
\u5284	劄	9		
\u528a	劊	9		
\u528b	劋	9		
\u528c	劌	9		
\u5296	劖	9		
\u5297	劗	9		
\u5298	劘	9		
\u5299	劙	9		
\u52a6	劦	9		
\u52ae	劮	9		
\u52bb	劻	9		
\u52bc	劼	9		
\u52c0	勀	9		
\u52c2	勂	9		
\u52d3	勓	9		
\u52d7	勗	9		
\u52db	勛	9		
\u52e3	勣	9		
\u52e6	勦	9		
\u52e9	勩	9		
\u52eb	勫	9		
\u52ef	勯	9		
\u52f1	勱	9		
\u52f4	勴	9		
\u52f7	勷	9		
\u52fc	勼	9		
\u5309	匉	9		
\u530a	匊	9		
\u530b	匋	9		
\u530e	匎	9		
\u5311	匑	9		
\u5312	匒	9		
\u531a	匚	9		
\u531f	匟	9		
\u5322	匢	9		
\u532d	匭	9		
\u5330	匰	9		
\u5331	匱	9		
\u5334	匴	9		
\u5337	匷	9		
\u533c	匼	9		
\u533d	匽	9		
\u534c	卌	9		
\u536c	卬	9		
\u5372	卲	9		
\u5379	卹	9		
\u537c	卼	9		
\u538a	厊	9		
\u538e	厎	9		
\u538f	厏	9		
\u5392	厒	9		
\u5394	厔	9		
\u5396	厖	9		
\u5397	厗	9		
\u5399	厙	9		
\u539c	厜	9		
\u539e	厞	9		
\u53a4	厤	9		
\u53a7	厧	9		
\u53ac	厬	9		
\u53b4	厴	9		
\u53b9	厹	9		
\u5407	吇	9		
\u5418	吘	9		
\u5419	吙	9		
\u541c	吜	9		
\u5424	吤	9		
\u5425	吥	9		
\u542a	吪	9		
\u5430	吰	9		
\u5437	吷	9		
\u543d	吽	9		
\u5441	呁	9		
\u5445	呅	9		
\u5447	呇	9		
\u544e	呎	9		
\u544f	呏	9		
\u5460	呠	9		
\u5461	呡	9		
\u5463	呣	9		
\u5465	呥	9		
\u5467	呧	9		
\u546b	呫	9		
\u546c	呬	9		
\u546f	呯	9		
\u5470	呰	9		
\u5474	呴	9		
\u547a	呺	9		
\u547e	呾	9		
\u547f	呿	9		
\u5481	咁	9		
\u5487	咇	9		
\u5488	咈	9		
\u548d	咍	9		
\u5491	咑	9		
\u5498	咘	9		
\u54a0	咠	9		
\u54a1	咡	9		
\u54a2	咢	9		
\u54a5	咥	9		
\u54ae	咮	9		
\u54b0	咰	9		
\u54b6	咶	9		
\u54b7	咷	9		
\u54ba	咺	9		
\u54bc	咼	9		
\u54be	咾	9		
\u54c3	哃	9		
\u54c5	哅	9		
\u54d6	哖	9		
\u54e0	哠	9		
\u54e2	哢	9		
\u54e4	哤	9		
\u54eb	哫	9		
\u54f1	哱	9		
\u54f7	哷	9		
\u54f8	哸	9		
\u54fb	哻	9		
\u5503	唃	9		
\u5504	唄	9		
\u5505	唅	9		
\u5508	唈	9		
\u550a	唊	9		
\u550b	唋	9		
\u550c	唌	9		
\u550e	唎	9		
\u5512	唒	9		
\u5517	唗	9		
\u551a	唚	9		
\u5526	唦	9		
\u552d	唭	9		
\u5532	唲	9		
\u5534	唴	9		
\u5535	唵	9		
\u5536	唶	9		
\u5539	唹	9		
\u553b	唻	9		
\u5540	啀	9		
\u5545	啅	9		
\u5548	啈	9		
\u554b	啋	9		
\u554d	啍	9		
\u554e	啎	9		
\u5551	啑	9		
\u5552	啒	9		
\u5557	啗	9		
\u5562	啢	9		
\u5563	啣	9		
\u557d	啽	9		
\u557f	啿	9		
\u558c	喌	9		
\u558d	喍	9		
\u558e	喎	9		
\u5592	喒	9		
\u5593	喓	9		
\u5595	喕	9		
\u55a1	喡	9		
\u55a2	喢	9		
\u55a3	喣	9		
\u55a5	喥	9		
\u55a6	喦	9		
\u55a8	喨	9		
\u55ab	喫	9		
\u55ad	喭	9		
\u55bf	喿	9		
\u55c0	嗀	9		
\u55c2	嗂	9		
\u55c3	嗃	9		
\u55c6	嗆	9		
\u55c7	嗇	9		
\u55c8	嗈	9		
\u55ca	嗊	9		
\u55cb	嗋	9		
\u55cf	嗏	9		
\u55d0	嗐	9		
\u55d5	嗕	9		
\u55d9	嗙	9		
\u55db	嗛	9		
\u55e2	嗢	9		
\u55e9	嗩	9		
\u55f9	嗹	9		
\u55fa	嗺	9		
\u55fc	嗼	9		
\u55ff	嗿	9		
\u5602	嘂	9		
\u5604	嘄	9		
\u5610	嘐	9		
\u5612	嘒	9		
\u5613	嘓	9		
\u5615	嘕	9		
\u5616	嘖	9		
\u561c	嘜	9		
\u561d	嘝	9		
\u562a	嘪	9		
\u562e	嘮	9		
\u5630	嘰	9		
\u5633	嘳	9		
\u5635	嘵	9		
\u563a	嘺	9		
\u563d	嘽	9		
\u563e	嘾	9		
\u5642	噂	9		
\u5645	噅	9		
\u5646	噆	9		
\u5648	噈	9		
\u5649	噉	9		
\u564a	噊	9		
\u565a	噚	9		
\u565e	噞	9		
\u5660	噠	9		
\u5663	噣	9		
\u5665	噥	9		
\u5666	噦	9		
\u566d	噭	9		
\u566e	噮	9		
\u566f	噯	9		
\u5670	噰	9		
\u5672	噲	9		
\u5673	噳	9		
\u5677	噷	9		
\u567e	噾	9		
\u567f	噿	9		
\u5680	嚀	9		
\u5681	嚁	9		
\u5682	嚂	9		
\u5683	嚃	9		
\u568c	嚌	9		
\u568d	嚍	9		
\u5697	嚗	9		
\u5698	嚘	9		
\u5699	嚙	9		
\u569c	嚜	9		
\u569d	嚝	9		
\u56a5	嚥	9		
\u56a6	嚦	9		
\u56a7	嚧	9		
\u56a8	嚨	9		
\u56aa	嚪	9		
\u56ab	嚫	9		
\u56ac	嚬	9		
\u56ad	嚭	9		
\u56b2	嚲	9		
\u56b3	嚳	9		
\u56b5	嚵	9		
\u56b6	嚶	9		
\u56bd	嚽	9		
\u56be	嚾	9		
\u56c0	囀	9		
\u56c1	囁	9		
\u56c3	囃	9		
\u56c5	囅	9		
\u56c6	囆	9		
\u56c8	囈	9		
\u56cb	囋	9		
\u56cc	囌	9		
\u56cd	囍	9		
\u56d1	囑	9		
\u56d3	囓	9		
\u56e5	囥	9		
\u56e7	囧	9		
\u56ea	囪	9		
\u56ee	囮	9		
\u56f7	囷	9		
\u5701	圁	9		
\u5702	圂	9		
\u5707	圇	9		
\u570c	圌	9		
\u5714	圔	9		
\u571a	圚	9		
\u571b	圛	9		
\u571e	圞	9		
\u5720	圠	9		
\u5722	圢	9		
\u5734	圴	9		
\u5741	坁	9		
\u5745	坅	9		
\u5749	坉	9		
\u574b	坋	9		
\u5752	坒	9		
\u5762	坢	9		
\u5770	坰	9		
\u5771	坱	9		
\u5772	坲	9		
\u5774	坴	9		
\u5775	坵	9		
\u577d	坽	9		
\u5780	垀	9		
\u578f	垏	9		
\u5794	垔	9		
\u5795	垕	9		
\u5797	垗	9		
\u5798	垘	9		
\u5799	垙	9		
\u579a	垚	9		
\u579d	垝	9		
\u57a5	垥	9		
\u57b5	垵	9		
\u57b6	垶	9		
\u57b9	垹	9		
\u57ba	垺	9		
\u57bc	垼	9		
\u57bd	垽	9		
\u57bf	垿	9		
\u57c1	埁	9		
\u57c6	埆	9		
\u57c7	埇	9		
\u57cc	埌	9		
\u57d0	埐	9		
\u57dc	埜	9		
\u57e1	埡	9		
\u57e2	埢	9		
\u57e3	埣	9		
\u57e5	埥	9		
\u57e7	埧	9		
\u57e9	埩	9		
\u57ec	埬	9		
\u57ee	埮	9		
\u57f0	埰	9		
\u57f1	埱	9		
\u57f2	埲	9		
\u57f3	埳	9		
\u57f5	埵	9		
\u57f6	埶	9		
\u57fb	埻	9		
\u5801	堁	9		
\u5804	堄	9		
\u5808	堈	9		
\u580a	堊	9		
\u580e	堎	9		
\u5810	堐	9		
\u5814	堔	9		
\u581b	堛	9		
\u581c	堜	9		
\u581d	堝	9		
\u5823	堣	9		
\u5825	堥	9		
\u5827	堧	9		
\u5828	堨	9		
\u5829	堩	9		
\u582c	堬	9		
\u582d	堭	9		
\u582e	堮	9		
\u5832	堲	9		
\u5833	堳	9		
\u5836	堶	9		
\u5837	堷	9		
\u5838	堸	9		
\u5839	堹	9		
\u583b	堻	9		
\u583d	堽	9		
\u583f	堿	9		
\u5849	塉	9		
\u584b	塋	9		
\u584e	塎	9		
\u584f	塏	9		
\u5852	塒	9		
\u5853	塓	9		
\u5855	塕	9		
\u5859	塙	9		
\u585a	塚	9		
\u585b	塛	9		
\u585d	塝	9		
\u5862	塢	9		
\u5863	塣	9		
\u5864	塤	9		
\u5868	塨	9		
\u586d	塭	9		
\u586f	塯	9		
\u5871	塱	9		
\u5874	塴	9		
\u5876	塶	9		
\u5879	塹	9		
\u587a	塺	9		
\u587b	塻	9		
\u587c	塼	9		
\u587d	塽	9		
\u587f	塿	9		
\u5882	墂	9		
\u5886	墆	9		
\u5887	墇	9		
\u588b	墋	9		
\u588e	墎	9		
\u588f	墏	9		
\u5890	墐	9		
\u5891	墑	9		
\u5894	墔	9		
\u5898	墘	9		
\u589d	墝	9		
\u58a0	墠	9		
\u58a1	墡	9		
\u58a3	墣	9		
\u58a5	墥	9		
\u58ab	墫	9		
\u58ac	墬	9		
\u58af	墯	9		
\u58b1	墱	9		
\u58ba	墺	9		
\u58bd	墽	9		
\u58bf	墿	9		
\u58c2	壂	9		
\u58c6	壆	9		
\u58c8	壈	9		
\u58c9	壉	9		
\u58ce	壎	9		
\u58cf	壏	9		
\u58d2	壒	9		
\u58d4	壔	9		
\u58d6	壖	9		
\u58d9	壙	9		
\u58da	壚	9		
\u58db	壛	9		
\u58dd	壝	9		
\u58e3	壣	9		
\u58e7	壧	9		
\u58e8	壨	9		
\u58e9	壩	9		
\u58f4	壴	9		
\u58fc	壼	9		
\u58fe	壾	9		
\u58ff	壿	9		
\u5903	夃	9		
\u5906	夆	9		
\u590c	夌	9		
\u590e	夎	9		
\u5912	夒	9		
\u5917	夗	9		
\u5940	奀	9		
\u5945	奅	9		
\u594a	奊	9		
\u5950	奐	9		
\u5953	奓	9		
\u595c	奜	9		
\u5961	奡	9		
\u5969	奩	9		
\u596b	奫	9		
\u5970	奰	9		
\u5971	奱	9		
\u5972	奲	9		
\u5977	奷	9		
\u597b	奻	9		
\u597c	奼	9		
\u597e	奾	9		
\u597f	奿	9		
\u5980	妀	9		
\u5985	妅	9		
\u598e	妎	9		
\u598f	妏	9		
\u5990	妐	9		
\u5998	妘	9		
\u59a0	妠	9		
\u59a1	妡	9		
\u59a2	妢	9		
\u59a6	妦	9		
\u59a7	妧	9		
\u59b1	妱	9		
\u59b4	妴	9		
\u59b5	妵	9		
\u59b6	妶	9		
\u59ba	妺	9		
\u59bc	妼	9		
\u59bd	妽	9		
\u59c0	姀	9		
\u59c1	姁	9		
\u59c3	姃	9		
\u59c5	姅	9		
\u59c7	姇	9		
\u59c8	姈	9		
\u59cc	姌	9		
\u59cd	姍	9		
\u59ce	姎	9		
\u59cf	姏	9		
\u59d6	姖	9		
\u59db	姛	9		
\u59e0	姠	9		
\u59e1	姡	9		
\u59e4	姤	9		
\u59e9	姩	9		
\u59ea	姪	9		
\u59ed	姭	9		
\u59ee	姮	9		
\u59f1	姱	9		
\u59f2	姲	9		
\u59f3	姳	9		
\u59f4	姴	9		
\u59f5	姵	9		
\u59f6	姶	9		
\u59f7	姷	9		
\u59fa	姺	9		
\u59fc	姼	9		
\u59fe	姾	9		
\u5a00	娀	9		
\u5a0a	娊	9		
\u5a0f	娏	9		
\u5a15	娕	9		
\u5a16	娖	9		
\u5a17	娗	9		
\u5a19	娙	9		
\u5a1e	娞	9		
\u5a2d	娭	9		
\u5a2e	娮	9		
\u5a33	娳	9		
\u5a35	娵	9		
\u5a37	娷	9		
\u5a38	娸	9		
\u5a39	娹	9		
\u5a3e	娾	9		
\u5a41	婁	9		
\u5a42	婂	9		
\u5a43	婃	9		
\u5a44	婄	9		
\u5a47	婇	9		
\u5a48	婈	9		
\u5a4c	婌	9		
\u5a4d	婍	9		
\u5a50	婐	9		
\u5a51	婑	9		
\u5a52	婒	9		
\u5a53	婓	9		
\u5a56	婖	9		
\u5a57	婗	9		
\u5a58	婘	9		
\u5a5b	婛	9		
\u5a5c	婜	9		
\u5a5d	婝	9		
\u5a5f	婟	9		
\u5a60	婠	9		
\u5a64	婤	9		
\u5a65	婥	9		
\u5a69	婩	9		
\u5a6c	婬	9		
\u5a6d	婭	9		
\u5a70	婰	9		
\u5a78	婸	9		
\u5a7b	婻	9		
\u5a7c	婼	9		
\u5a7d	婽	9		
\u5a83	媃	9		
\u5a84	媄	9		
\u5a8a	媊	9		
\u5a8b	媋	9		
\u5a8c	媌	9		
\u5a8e	媎	9		
\u5a8f	媏	9		
\u5a90	媐	9		
\u5a93	媓	9		
\u5a94	媔	9		
\u5a95	媕	9		
\u5a97	媗	9		
\u5a9c	媜	9		
\u5a9d	媝	9		
\u5a9e	媞	9		
\u5a9f	媟	9		
\u5aa2	媢	9		
\u5aa5	媥	9		
\u5aa6	媦	9		
\u5aa7	媧	9		
\u5aa9	媩	9		
\u5aac	媬	9		
\u5aae	媮	9		
\u5aaf	媯	9		
\u5ab0	媰	9		
\u5ab1	媱	9		
\u5ab4	媴	9		
\u5ab6	媶	9		
\u5ab7	媷	9		
\u5ab9	媹	9		
\u5aba	媺	9		
\u5abb	媻	9		
\u5abc	媼	9		
\u5abf	媿	9		
\u5ac0	嫀	9		
